Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Don't count on Brandon for you gas needs, he will only supply you with the gas derived from pudding",Ugwj8SSDOV8nIrClLMR4AaABAg,1,4
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Free Palestine 🇵🇸,UgwrdK2CVMQ-2KUXm3R4AaABAg,0,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,OH WOW THANKS BBC;,Ugwrrp_ZVjUzeOWMmfN4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Its crazy that the president of Ukraine cant even defend his own country with out help but wants to tell the rest of the world what to do and think.,UgydixwGfhd7-90XBod4AaABAg,2,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Poland had already said some time ago that will be terminating current  contract with Russia expiring in a few months. Anyways that was very much expected in Poland, people are prepared.",Ugzvx8071NRNYS_db-14AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Late but good decision.  Interested to know when Russia is going to stop the valves to other NATO countries.,Ugyvo11IbhVgWQ48SAd4AaABAg,17,19
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,🇷🇺🇷🇺🇷🇺🇷🇺,UgzCfAp4gHE1RMXLJPd4AaABAg,0,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Stock prices for Gazprom probably just tanked.,Ugw6dI_m2VbejrVVm-14AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"What so it's I will not pay, but you must supply. It's not a Russian decision, it is a decision not to pay for it in rubles. Which is down to each country.",Ugw3lx4FHiF-qbfE_jp4AaABAg,5,6
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Pay in ruble and get your gas....or bow down to Uncle Sam's phony dollars,Ugyd9uDPQZHbGWHcpDZ4AaABAg,0,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Let them USA supply with gas now😂😂,UgwjIFRlzjmG_45Ua4p4AaABAg,0,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,One day the Ukraine refugee going to march down your street with Bandera portrait. I really want to see what will happen then.,UgyBPmBhaOvrUNit63Z4AaABAg,0,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"ПАСЕ приняла резолюцию, в которой призвала учредить международный трибунал против военно-политического руководства России.
p.s.
после таких жестов на дипломатических и любых иных контактах Россия / ЕС наверно надо ставить точку. если чего то чужого или враждебного в нашу сторону со стороны ЕС залетит - мы им очередями дорогу домой подскажем...",UgxC4_xY4qMFesWri9B4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,🤣🤣 going to be a tough winter in Poland.🥶🥶🥶,Ugyd8krhmrMj7snwRVB4AaABAg,0,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Europe could use windmill electric source and solar panel,UgwOp4gMZcfdwcbtjad4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,these people have too much power with sensory perception but not all that is effective with logical reasoning its based on the trend and the means of charming the crowd instead of being ethical and admitting what you do not know,Ugy1qfd9nb-JGnlOLGR4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Another Awesome VideO As Always * 💋
❤
Love your Channel 💙 bbc news",UgyxXZOZIdn_hEqKl6F4AaABAg,4,4
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,‘Embargo on!’,UgxJmWfQXiDV7z2LGUN4AaABAg,1,3
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Play god, it’ll backfire.",Ugx9m6sRuD6wnnDWHX14AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Europe was warned by the U.S. not to put all their eggs in one basket. Russia: Pay me!,UgwTrZ5cdIz8mQKbTEN4AaABAg,6,6
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Bulgularia is 90% dependent on Russian gas. 
What are they going to do? Its one of the poorest countries in EU.
Lets see how EU gonna help its ally.",UgxS0liSk2-vhFUBm7t4AaABAg,3,4
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Huh? Shouldn't they not be buying it in the first place?,UgyCShg-2flm5C3tJrN4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Deuteronomy 23:7.

🇺🇸🇬🇧🇮🇱 The Sixth is over. Waiting for The Seventh to come. Revelation 17.",UgzrcA4QNxOxGZwKzpx4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"NATO Nations should send them fuel. 

And send Russia something else...",Ugy-IUjEJsLCDO34JsR4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"""No need Russia 
 We knows how  defend ourselves """,UgyR5KskDZaxcLMHgE54AaABAg,2,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"THIS will lead to a worldwide, global ECONOMIC COLLAPSE!
And who knew that Russia had THAT KIND OF POWER in the palms of their hands!",UgyCjzjIpeUXcHvgd6d4AaABAg,2,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Destroy oil depot in Russia easy,UgyhGoqiTE3zn_moZ5N4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Why is it blackmail?,Ugxo2bcywXO5uyuagxh4AaABAg,3,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia should have done that long time ago.,UgwI-spRsCVaei56Glh4AaABAg,6,23
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Go Ukraine! Go NATO!,Ugx2bip73_Ej2ldOdt54AaABAg,4,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"In Ethiopia in Amhara region Gondar city Muslims are being attacked by armed terrorist orthodox Christians. and on April 26 they killed more than 21 unarmed Muslims during a funeral ceremony who were fasting even before they seat for iftar, may Allah give them Jenetel Firdows not only this but also, they burnt scores of mosques and destroyed Muslims houses around the city. The government is an accomplice with them and denied the facts despite the strong evidences. I would like to ask all Muslims around the world to stand with Ethiopian Muslims in Gondar city and make dua for them and the international community should address this issue. Please share this information for Muslims around the globe to hear it.",Ugxbw_7E23QDXQLcs494AaABAg,0,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,This is proof the world needs eachother.,UgwupCCsxdWUoQkO0dt4AaABAg,0,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia is speedrunning destroying its economy. LOL,UgyMqCOQ7z9Zc8VYEbh4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Ms Ursula von der Leyen says payment should be in euro or USD. But you are freezing the assets in EURO or USD it means literally you want russian gas at free of cost. 

There is always Force Majeure clause in any contract so pay in Ruble or Freeze in cold.  

You are left with no option face the wrath of european common man or kneel down to Russia",UgxVF07bsGZBqeuY9iB4AaABAg,1,3
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Rouble Ruble Rubble Trouble
Double, double toil and trouble;
Fire burn and caldron bubble.
Cool it with that tyrant's blood,
Then the charm is firm and good.",Ugx-SHHC0BurAdJuF0l4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,of course Xenophon is walking along in this area with several thousand Laconians and they are looking not for war but for survival among the man eaters there awaits the ships to return to civility,UgyDcJJ3OpsdNWghez54AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,THAT'S NOT WHAT BLACKMAIL IS!!!,UgyJuYu43BMsjftEb-Z4AaABAg,1,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,I'm sure if british gas cut me off for not paying my gas bill and I claimed it was unjustified and unacceptable I would be charged with theft.,Ugzm_vA_aAok396RblZ4AaABAg,10,7
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Poland is prepared for it. Western world has to fight the soviet system not to allow it to be the ruling power.,UgwogDXcwHGTLgcLt0x4AaABAg,2,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Tee, hee.  Trump did warn the EU, now didn't he?",Ugwlo6NVwflE4oS_PDB4AaABAg,0,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,We don't want their gas . That's what we told Germany,Ugy1VgU6g5hCJ0uNiAJ4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"There is simply no alternative to cheap russian gas . Expemsive energy means high inflation, high food prices . April 2022 payslips show reality - lower income when compared to March 2022 . Opiods and sex services prices will go up, so will holiday expenses",UgzIqn4sB-1mL6D9X114AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Let em cope LOL,UgzPgqa4By8i2TK7c5p4AaABAg,1,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Congrats to everyone who is early And who found this comment 👏 ❤...,UgxswV8TbC28YKipKvl4AaABAg,2,4
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,i'm RA stop fighting. peace pls,UgxUH-w2XTb5MoWXOWx4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Invest in renewable energy,Ugwhqj7aIUYzr6PqU3x4AaABAg,4,9
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,The Bulgarians are lying. To compensate 90% supply is not that easy  :(,Ugw1ZFuQrjNsX7U8wmJ4AaABAg,2,5
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,How about Germany?,UgxIqGK7q7hVIQVMrgl4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Don’t forget we have people dying from starvation in Yeman.,Ugz9d1yLJYjUzpRoa2R4AaABAg,0,4
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,If you don't pay then they have the right to cut it .. no Rubles = no gas .,UgyfXjYeAl5S-Ztp2oh4AaABAg,3,25
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,This Zelensky clown makes more speeches than Shakespeare. Tbh i'm tired of him...,UgzF8HesUtSS5_B-ABB4AaABAg,1,5
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,NO MONEY NO HONEY 😂😂😂😂,Ugy_-1QjoW0VJXK5-pJ4AaABAg,1,4
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"What us is doing ,same russiaya is doing।",UgxvFH3DY8We8uhAazF4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Keep ur gas ha we go America,Ugz8gsiyIibGweaCdVR4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,I'm glad,UgzsD9VRO40APeX0sAZ4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Dzieje Apostolskie 5,17-26.
Arcykapłan i wszyscy jego zwolennicy, należący do stronnictwa saduceuszów, pełni zawiści,
zatrzymali apostołów i wtrącili ich do publicznego więzienia.
Ale w nocy anioł Pański otworzył bramy więzienia i wyprowadziwszy ich, powiedział:
«Idźcie i głoście w świątyni ludowi wszystkie słowa o tym życiu!»
Usłuchawszy tego, weszli o świcie do świątyni i nauczali. Tymczasem arcykapłan i jego stronnicy zwołali Sanhedryn i całą starszyznę synów Izraela. Posłali do więzienia, aby ich przyprowadzono.
Lecz kiedy słudzy przyszli, nie znaleźli ich w więzieniu. Powrócili więc i oznajmili:
«Znaleźliśmy więzienie bardzo starannie zamknięte i strażników stojących przed drzwiami. Po otwarciu jednak nie znaleźliśmy wewnątrz nikogo».
Kiedy dowódca straży świątynnej i arcykapłani usłyszeli te słowa, nie mogli pojąć, co się z tamtymi stało.
Wtem nadszedł ktoś i oznajmił im: «Ci ludzie, których wtrąciliście do więzienia, znajdują się w świątyni i nauczają lud».
Wtedy dowódca straży poszedł ze sługami i przyprowadził ich, ale bez użycia siły, bo obawiali się ludu, by ich samych nie ukamienował.
Księga Psalmów 34(33),2-3.4-5.6-7.8-9.
Będę błogosławił Pana po wieczne czasy,
Jego chwała będzie zawsze na moich ustach.
Dusza moja chlubi się Panem,
niech słyszą to pokorni i niech się weselą.

Wysławiajcie razem ze mną Pana,
wspólnie wywyższajmy Jego imię.
Szukałem pomocy u Pana, a On mnie wysłuchał
i wyzwolił od wszelkiej trwogi.

Spójrzcie na Niego, a rozpromienicie się radością,
oblicza wasze nie zapłoną wstydem.
Oto zawołał biedak i Pan go usłyszał,
i uwolnił od wszelkiego ucisku.

Anioł Pański otacza szańcem bogobojnych,
aby ich ocalić.
Skosztujcie i zobaczcie, jak Pan jest dobry,
szczęśliwy człowiek, który znajduje w Nim ucieczkę.
Ewangelia wg św. Jana 3,16-21.
Jezus powiedział do Nikodema: «Tak Bóg umiłował świat, że Syna swego Jednorodzonego dał, aby każdy, kto w Niego wierzy, nie zginął, ale miał życie wieczne.
Albowiem Bóg nie posłał swego Syna na świat po to, aby świat potępił, ale po to, by świat został przez Niego zbawiony.
Kto wierzy w Niego, nie podlega potępieniu; a kto nie wierzy, już został potępiony, bo nie uwierzył w imię Jednorodzonego Syna Bożego.
A sąd polega na tym, że światło przyszło na świat, lecz ludzie bardziej umiłowali ciemność aniżeli światło: bo złe były ich uczynki.
Każdy bowiem, kto źle czyni, nienawidzi światła i nie zbliża się do światła, aby jego uczynki nie zostały ujawnione.
Kto spełnia wymagania prawdy, zbliża się do światła, aby się okazało, że jego uczynki zostały dokonane w Bogu».",UgxXQQd8znl4qSPSUWp4AaABAg,1,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,What do you expect them todo? No shit,UgxkSCVftMBAHjaIL8p4AaABAg,1,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,And.... 🙄,Ugxl_ixO58eKw7sz5cp4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,What creatures did Saint Patrick drive out of Ireland? 1) serpents 2) wolves 3) squirrels 4) Englishman ???,Ugy5ktCXYuT3wA6Bjhp4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,in Poland inflation has raised up to 11% !!!!,UgxaDRoURbuu2wUZyIt4AaABAg,1,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Fingers crossed Canada can fill the void…,UgwEyGMx37oHAx8wsBl4AaABAg,3,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Too late for this .
They should have  done so  right from  the beginning.",Ugwb5sAMYsV6OBsaHyp4AaABAg,5,10
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Respect Russia! Your have(baiden) wot is problem!? Gas have Russian! Slava Russia!👍👍👍👏👏👏,UgxWyqbPuWmyK2e9xnB4AaABAg,0,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"like Saint Augustine said the City of GOD 
yes there will be one nation of GOD and everyone outside of that nation is going to be against it
this is the Hadith where it says 80 nations against 1 nation of ALLAH",UgyqJmq4uYcvotsMCr14AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"certainly, it should be used as weapon. action of west is not right rather west should satisfy Russia with a simple and easy promise that Ukraine will not be a part of NATO yet we are all going toward 3rdwolrd war with Nuclear.................Don't mess with Russia as its not Afghanistan or Iraq or Lebanon or Vietnam we might end up paying a price that unthinkable.",Ugyp8flYDo9kfPC7DXB4AaABAg,1,4
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Germany need to also stop taking Russian gas .,Ugxj_jEPBOHvRgl1GZ14AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Americans, what song will we sing before we die?)) Biden went all in.. We are all Khan-nuclear missiles will be launched soon) We are Russians of 192 nationalities in Russia ready for this)) What will we sing before we die?))",UgyeLVofbTycf-JCeDt4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,After all the vocal protest that Poland made addressed to Russia lately ( does remind me of a hysterical chihuahua behind her masters back attacking a big Dog :)) now calling official letter from Gasprom a threat … oi vei !!! Take a Zanex pill or is it anex now ?,UgwGQifnaMZx_1DSb1x4AaABAg,2,3
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,This gas is not cheap if it control you... Just like everyone said Russ would try -CONTROL YOU-,UgzbBJhTkluINEa-6KV4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Putin is playing a losing game of chess...,Ugz21_Iwy_AnbMMppuZ4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,They better start eating more beans soon,UgzL-G377GbhTqICUvl4AaABAg,1,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"""YOU DISAPPOINT ME, PATHETIC PUPPY!"" LORD HUMONGUS",UgzwddHp5Q_cqZUT98V4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"The USAmerican Dollar and the Euro are global favourites for trade.... 
The crashing Ruble is 20th in the list
=============================
[if it hasn't already falling further down the list of currencies used.]",Ugyvd95cpjeYy5P1Oah4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russian counter sanctions,UgwKiE_esq9cOdcOuOJ4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"They refused to pay for their gas ,what do you expect",Ugy53omYBB0lHpUQ4w14AaABAg,5,7
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Us & eu can do all kinds of economic blackmailing but when russia do gas blackmailing, suddenly it’s a big crime.",UgxpWTWTB_FP_g93Tll4AaABAg,2,6
